precision,recall,map50,map50_95,map75,f1,model,subset,data_yaml,count_error_note,true_positive_count,false_positive_count,false_negative_count,gt_box_count,pred_box_count,fixed_count_precision,fixed_count_recall,count_conf,count_iou,counted_images,display_name
0.9067795632609386,0.8738804929037214,0.9070212037444346,0.4250299303399552,0.3002209141917066,0.8900261102102403,yolo11n,ol1,F:\cvpaper\xraysafe_repro\experiments\opixray_ablation\dataset_yolo\opixray_ol1.yaml,,840.0,96.0,83.0,923.0,936.0,0.8974358974358975,0.9100758396533044,0.25,0.5,922.0,YOLO11n
0.8663210163222963,0.8373921692542989,0.882704704651713,0.4040856870584656,0.2910869738115779,0.8516109885986464,yolo11n,ol2,F:\cvpaper\xraysafe_repro\experiments\opixray_ablation\dataset_yolo\opixray_ol2.yaml,,486.0,76.0,64.0,550.0,562.0,0.8647686832740213,0.8836363636363637,0.25,0.5,548.0,YOLO11n
0.9096054187263068,0.8134726772011662,0.8743648719305084,0.3981427553447437,0.2434253551032739,0.858857363362504,yolo11n,ol3,F:\cvpaper\xraysafe_repro\experiments\opixray_ablation\dataset_yolo\opixray_ol3.yaml,,260.0,34.0,47.0,307.0,294.0,0.8843537414965986,0.8469055374592834,0.25,0.5,306.0,YOLO11n
0.9122445657406374,0.8504170804805794,0.9023886536452028,0.4177622869559818,0.2958290427108131,0.880246486266445,xraysafe_yolo11n_cgoa,ol1,F:\cvpaper\xraysafe_repro\experiments\opixray_ablation\dataset_yolo\opixray_ol1.yaml,,835.0,109.0,88.0,923.0,944.0,0.8845338983050848,0.90465872156013,0.25,0.5,922.0,+CGOA
0.9018287764065208,0.8593652598766741,0.9054545473570388,0.4062217562785924,0.2861732621489301,0.8800851068476306,xraysafe_yolo11n_cgoa,ol2,F:\cvpaper\xraysafe_repro\experiments\opixray_ablation\dataset_yolo\opixray_ol2.yaml,,495.0,60.0,55.0,550.0,555.0,0.8918918918918919,0.9,0.25,0.5,548.0,+CGOA
0.8851809995962107,0.8121688608914088,0.8619560039842622,0.3857921338765477,0.2137905772799055,0.8471046080249369,xraysafe_yolo11n_cgoa,ol3,F:\cvpaper\xraysafe_repro\experiments\opixray_ablation\dataset_yolo\opixray_ol3.yaml,,263.0,31.0,44.0,307.0,294.0,0.8945578231292517,0.8566775244299675,0.25,0.5,306.0,+CGOA
0.9073459460651228,0.8755916252070215,0.9075019060440253,0.4050517672925436,0.2591863264195228,0.8911860116036534,xraysafe_yolo11n_opt_spatial_resgated,ol1,F:\cvpaper\xraysafe_repro\experiments\opixray_opt_v3_formal\dataset_yolo\opixray_ol1.yaml,,849.0,93.0,74.0,923.0,942.0,0.9012738853503184,0.9198266522210184,0.25,0.5,922.0,XraySafe-YOLO (final)
0.8797658343765523,0.8685530030400865,0.8933643276250292,0.3913885994130204,0.2522977963173186,0.8741234619983963,xraysafe_yolo11n_opt_spatial_resgated,ol2,F:\cvpaper\xraysafe_repro\experiments\opixray_opt_v3_formal\dataset_yolo\opixray_ol2.yaml,,497.0,61.0,53.0,550.0,558.0,0.8906810035842294,0.9036363636363636,0.25,0.5,548.0,XraySafe-YOLO (final)
0.899967652148176,0.8054921652026673,0.8682692517477953,0.3751015113591132,0.1940188063195737,0.8501131312108386,xraysafe_yolo11n_opt_spatial_resgated,ol3,F:\cvpaper\xraysafe_repro\experiments\opixray_opt_v3_formal\dataset_yolo\opixray_ol3.yaml,,260.0,38.0,47.0,307.0,298.0,0.87248322147651,0.8469055374592834,0.25,0.5,306.0,XraySafe-YOLO (final)
